agency_cd,site_no,datetime,tz_cd,Y,177214_00062_cd
USGS,2168500,5/30/2021,EDT,358,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,358,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.03,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,358.03,A
USGS,2168500,5/30/2021,EDT,358,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.03,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.03,A
USGS,2168500,5/30/2021,EDT,358.03,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.03,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.03,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,358,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,358,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,357.99,A
USGS,2168500,5/30/2021,EDT,358,A
USGS,2168500,5/30/2021,EDT,358,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.02,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,357.99,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,358.01,A
USGS,2168500,5/30/2021,EDT,358,A
USGS,2168500,5/30/2021,EDT,358,A
USGS,2168500,5/30/2021,EDT,358,A
USGS,2168500,5/30/2021,EDT,357.99,A
USGS,2168500,5/30/2021,EDT,358,A
USGS,2168500,5/30/2021,EDT,358,A
USGS,2168500,5/30/2021,EDT,357.99,A
USGS,2168500,5/30/2021,EDT,357.99,A
USGS,2168500,5/30/2021,EDT,357.98,A
USGS,2168500,5/30/2021,EDT,358,A
USGS,2168500,5/30/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.97,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358.01,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358.01,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358.01,A
USGS,2168500,5/31/2021,EDT,358.02,A
USGS,2168500,5/31/2021,EDT,358.01,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.98,A
USGS,2168500,5/31/2021,EDT,357.98,A
USGS,2168500,5/31/2021,EDT,357.98,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.98,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,358.01,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358.01,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.98,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358.01,A
USGS,2168500,5/31/2021,EDT,358.01,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358.01,A
USGS,2168500,5/31/2021,EDT,358.01,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,358.01,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,358.01,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.98,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.98,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.98,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,357.98,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,357.98,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,357.98,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,357.99,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,5/31/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.97,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,358.01,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,358.01,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,358.01,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.97,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.97,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,358,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.98,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/1/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,357.98,A
USGS,2168500,6/2/2021,EDT,357.98,A
USGS,2168500,6/2/2021,EDT,357.98,A
USGS,2168500,6/2/2021,EDT,357.98,A
USGS,2168500,6/2/2021,EDT,357.97,A
USGS,2168500,6/2/2021,EDT,357.98,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,357.98,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,357.98,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,358.01,A
USGS,2168500,6/2/2021,EDT,358.01,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,357.98,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358.01,A
USGS,2168500,6/2/2021,EDT,358.01,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358.01,A
USGS,2168500,6/2/2021,EDT,358.01,A
USGS,2168500,6/2/2021,EDT,358.01,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358.01,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358.01,A
USGS,2168500,6/2/2021,EDT,358.02,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358.01,A
USGS,2168500,6/2/2021,EDT,358.01,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,358.01,A
USGS,2168500,6/2/2021,EDT,358.01,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358.01,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358.01,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,358.02,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,358,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,358.01,A
USGS,2168500,6/2/2021,EDT,357.99,A
USGS,2168500,6/2/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,357.99,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,357.99,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,357.99,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358.02,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358.02,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358.02,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,357.99,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358.02,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358.02,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358.02,A
USGS,2168500,6/3/2021,EDT,358.02,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358.02,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358.03,A
USGS,2168500,6/3/2021,EDT,358.02,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,357.99,A
USGS,2168500,6/3/2021,EDT,357.99,A
USGS,2168500,6/3/2021,EDT,357.99,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,357.98,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,357.98,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,357.99,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358.02,A
USGS,2168500,6/3/2021,EDT,358.02,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358.02,A
USGS,2168500,6/3/2021,EDT,358.02,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358,A
USGS,2168500,6/3/2021,EDT,358.02,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358.01,A
USGS,2168500,6/3/2021,EDT,358.03,A
USGS,2168500,6/3/2021,EDT,358.02,A
USGS,2168500,6/3/2021,EDT,358.02,A
USGS,2168500,6/3/2021,EDT,358.02,A
USGS,2168500,6/3/2021,EDT,358.03,A
USGS,2168500,6/3/2021,EDT,358.19,A
USGS,2168500,6/3/2021,EDT,358.21,A
USGS,2168500,6/3/2021,EDT,358.2,A
USGS,2168500,6/4/2021,EDT,358.12,A
USGS,2168500,6/4/2021,EDT,358.14,A
USGS,2168500,6/4/2021,EDT,358.1,A
USGS,2168500,6/4/2021,EDT,358.14,A
USGS,2168500,6/4/2021,EDT,358.12,A
USGS,2168500,6/4/2021,EDT,358.15,A
USGS,2168500,6/4/2021,EDT,358.16,A
USGS,2168500,6/4/2021,EDT,358.14,A
USGS,2168500,6/4/2021,EDT,358.11,A
USGS,2168500,6/4/2021,EDT,358.11,A
USGS,2168500,6/4/2021,EDT,358.13,A
USGS,2168500,6/4/2021,EDT,358.14,A
USGS,2168500,6/4/2021,EDT,358.15,A
USGS,2168500,6/4/2021,EDT,358.15,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.17,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.16,A
USGS,2168500,6/4/2021,EDT,358.19,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.19,A
USGS,2168500,6/4/2021,EDT,358.17,A
USGS,2168500,6/4/2021,EDT,358.2,A
USGS,2168500,6/4/2021,EDT,358.16,A
USGS,2168500,6/4/2021,EDT,358.16,A
USGS,2168500,6/4/2021,EDT,358.17,A
USGS,2168500,6/4/2021,EDT,358.17,A
USGS,2168500,6/4/2021,EDT,358.17,A
USGS,2168500,6/4/2021,EDT,358.19,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.17,A
USGS,2168500,6/4/2021,EDT,358.19,A
USGS,2168500,6/4/2021,EDT,358.19,A
USGS,2168500,6/4/2021,EDT,358.2,A
USGS,2168500,6/4/2021,EDT,358.2,A
USGS,2168500,6/4/2021,EDT,358.2,A
USGS,2168500,6/4/2021,EDT,358.19,A
USGS,2168500,6/4/2021,EDT,358.17,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.19,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.17,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.16,A
USGS,2168500,6/4/2021,EDT,358.19,A
USGS,2168500,6/4/2021,EDT,358.19,A
USGS,2168500,6/4/2021,EDT,358.17,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.17,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.19,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.17,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.17,A
USGS,2168500,6/4/2021,EDT,358.16,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.17,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.18,A
USGS,2168500,6/4/2021,EDT,358.17,A
USGS,2168500,6/4/2021,EDT,358.17,A
USGS,2168500,6/4/2021,EDT,358.16,A
USGS,2168500,6/4/2021,EDT,358.16,A
USGS,2168500,6/4/2021,EDT,358.17,A
USGS,2168500,6/4/2021,EDT,358.16,A
USGS,2168500,6/4/2021,EDT,358.17,A
USGS,2168500,6/4/2021,EDT,358.16,A
USGS,2168500,6/4/2021,EDT,358.16,A
USGS,2168500,6/4/2021,EDT,358.16,A
USGS,2168500,6/4/2021,EDT,358.17,A
USGS,2168500,6/4/2021,EDT,358.16,A
USGS,2168500,6/4/2021,EDT,358.16,A
USGS,2168500,6/4/2021,EDT,358.14,A
USGS,2168500,6/4/2021,EDT,358.15,A
USGS,2168500,6/4/2021,EDT,358.16,A
USGS,2168500,6/4/2021,EDT,358.16,A
USGS,2168500,6/4/2021,EDT,358.16,A
USGS,2168500,6/4/2021,EDT,358.16,A
USGS,2168500,6/4/2021,EDT,358.15,A
USGS,2168500,6/4/2021,EDT,358.14,A
USGS,2168500,6/4/2021,EDT,358.16,A
USGS,2168500,6/4/2021,EDT,358.14,A
USGS,2168500,6/4/2021,EDT,358.15,A
USGS,2168500,6/5/2021,EDT,358.15,A
USGS,2168500,6/5/2021,EDT,358.14,A
USGS,2168500,6/5/2021,EDT,358.15,A
USGS,2168500,6/5/2021,EDT,358.15,A
USGS,2168500,6/5/2021,EDT,358.13,A
USGS,2168500,6/5/2021,EDT,358.13,A
USGS,2168500,6/5/2021,EDT,358.14,A
USGS,2168500,6/5/2021,EDT,358.14,A
USGS,2168500,6/5/2021,EDT,358.14,A
USGS,2168500,6/5/2021,EDT,358.14,A
USGS,2168500,6/5/2021,EDT,358.14,A
USGS,2168500,6/5/2021,EDT,358.14,A
USGS,2168500,6/5/2021,EDT,358.14,A
USGS,2168500,6/5/2021,EDT,358.14,A
USGS,2168500,6/5/2021,EDT,358.15,A
USGS,2168500,6/5/2021,EDT,358.13,A
USGS,2168500,6/5/2021,EDT,358.15,A
USGS,2168500,6/5/2021,EDT,358.14,A
USGS,2168500,6/5/2021,EDT,358.14,A
USGS,2168500,6/5/2021,EDT,358.14,A
